1.7|2019-05-08 17:33:56,152|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterIndexReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836152|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,153|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterLock.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836153|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,154|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.scheduler.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836154|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,155|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836155|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,158|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterNodeTimeSynchronization.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836158|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,160|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.sharedHome.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836160|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,162|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836162|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,166|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836166|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,167|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836167|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,168|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836168|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,168|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836168|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:45:00,224|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||exportstarted|{"xmlExportTime":1557337500088}|1557337500224|SEN-L13363167||bc.dataimport||
1.7|2019-05-08 17:45:04,409|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||exportcompleted|{"xmlExportTime":1557337500088}|1557337504409|SEN-L13363167||bc.dataimport||
1.7|2019-05-08 17:45:04,438|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||exportsuccessful|{"exportDuration":4330,"xmlExportTime":1557337500088}|1557337504438|SEN-L13363167||bc.dataimport||
1.7|2019-05-08 18:33:54,933|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.hsql.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434933|SEN-L13363167||troubleshooting.healthcheck||
